Genome Name,Study,Sample Name,Assembler,Genome Size,N50,# Contigs,Completeness,Contamination,Strain Heterogeneity,SGB ID
VincentC_2016__MM100.1__bin.41,VincentC_2016,MM100.1,MEGAHIT,1886138,23175,132,90.43624161,1.92253915,0.3421686,15091
VincentC_2016__MM100.1__bin.7,VincentC_2016,MM100.1,MEGAHIT,2466521,6139,499,91.22861266,2.423469388,1.5464295,15286
VincentC_2016__MM100.1__bin.9,VincentC_2016,MM100.1,MEGAHIT,2445026,5939,521,72.47619048,1.428571429,0.9938211,2229
VincentC_2016__MM101.1__bin.1,VincentC_2016,MM101.1,MEGAHIT,1900358,45337,78,90.76576577,0,0.0188358,1557
VincentC_2016__MM101.2__bin.2,VincentC_2016,MM101.2,MEGAHIT,1869018,5965,383,90.07625631,1.670506912,0.1208698,17256
VincentC_2016__MM101.2__bin.3,VincentC_2016,MM101.2,MEGAHIT,1842934,49716,67,91.89189189,0,0.00987,1557
VincentC_2016__MM103.1__bin.1,VincentC_2016,MM103.1,MEGAHIT,2368539,15999,197,97.63033175,1.895734597,0.208275,17171
VincentC_2016__MM103.1__bin.12,VincentC_2016,MM103.1,MEGAHIT,968048,26119,56,71.63120567,1.418439716,0.1188173,3980
VincentC_2016__MM103.1__bin.13,VincentC_2016,MM103.1,MEGAHIT,1493697,39768,58,95.27972028,0.34965035,0.0221107,6721
VincentC_2016__MM103.1__bin.14,VincentC_2016,MM103.1,MEGAHIT,1609771,28221,93,60.34482759,0,0.0780031,1502
VincentC_2016__MM103.1__bin.15,VincentC_2016,MM103.1,MEGAHIT,2539854,27348,172,97.56240822,1.370533529,0.231462,17111
VincentC_2016__MM103.1__bin.16,VincentC_2016,MM103.1,MEGAHIT,1552833,6902,305,84.33806147,2.364066194,0.265209,3917
VincentC_2016__MM103.1__bin.17,VincentC_2016,MM103.1,MEGAHIT,1265144,12263,137,89.81707317,0.731707317,0.0791886,5298
VincentC_2016__MM103.1__bin.18,VincentC_2016,MM103.1,MEGAHIT,1497288,8705,215,87.36219336,1.056818182,0.2007902,17300
VincentC_2016__MM103.1__bin.19,VincentC_2016,MM103.1,MEGAHIT,2013605,11608,244,94.83837647,2.910742496,0.0716855,15488
VincentC_2016__MM103.1__bin.21,VincentC_2016,MM103.1,MEGAHIT,1692655,16013,154,98.23078344,3.353658537,0.177434,6661
VincentC_2016__MM103.1__bin.23,VincentC_2016,MM103.1,MEGAHIT,1850464,13948,169,94.5754717,0.733752621,0.0958077,1982
VincentC_2016__MM103.1__bin.24,VincentC_2016,MM103.1,MEGAHIT,1755073,5024,410,78.67093756,2.410006101,0.7534279,15090
VincentC_2016__MM103.1__bin.28,VincentC_2016,MM103.1,MEGAHIT,1099788,18412,96,89.32885906,0.503355705,0.1601596,568
VincentC_2016__MM103.1__bin.3,VincentC_2016,MM103.1,MEGAHIT,1489929,16865,135,92.12121212,0,0.0937532,6726
VincentC_2016__MM103.1__bin.30,VincentC_2016,MM103.1,MEGAHIT,1970833,51349,66,97.33868028,0.947867299,0.0558929,15479
VincentC_2016__MM103.1__bin.31,VincentC_2016,MM103.1,MEGAHIT,1834734,23798,115,90.97484277,0.314465409,0.0274563,1985
VincentC_2016__MM103.1__bin.33,VincentC_2016,MM103.1,MEGAHIT,1984512,19391,168,96.16627266,1.686208343,0.0874939,8026
VincentC_2016__MM103.1__bin.4,VincentC_2016,MM103.1,MEGAHIT,980081,3154,324,60.16317016,0.874125874,0.438804,749
VincentC_2016__MM103.1__bin.5,VincentC_2016,MM103.1,MEGAHIT,1358868,17376,115,93.71634463,0.93495935,0.0684065,5300
VincentC_2016__MM103.1__bin.6,VincentC_2016,MM103.1,MEGAHIT,1562664,17367,133,97.10947109,1.795817958,0.0667837,19429
VincentC_2016__MM103.1__bin.7,VincentC_2016,MM103.1,MEGAHIT,1576175,14224,159,93.00314465,1.379234249,0.1034785,2019
VincentC_2016__MM103.1__bin.8,VincentC_2016,MM103.1,MEGAHIT,2107827,6137,430,82.52906977,1.598837209,0.6971974,17208
VincentC_2016__MM103.1__bin.9,VincentC_2016,MM103.1,MEGAHIT,2349574,24962,220,93.45238095,0.892857143,0.1607597,17036
VincentC_2016__MM103.2__bin.1,VincentC_2016,MM103.2,MEGAHIT,1580134,34147,71,85.45861298,0,0.0160213,13972
VincentC_2016__MM103.2__bin.10,VincentC_2016,MM103.2,MEGAHIT,2305037,8406,398,86.65814152,1.19047619,0.2385327,9226
VincentC_2016__MM103.2__bin.11,VincentC_2016,MM103.2,MEGAHIT,932736,3086,309,67.19606854,1.291512915,0.1503337,19429
VincentC_2016__MM103.2__bin.14,VincentC_2016,MM103.2,MEGAHIT,1180098,3635,373,58.01886971,0.370959194,0.6338635,1557
VincentC_2016__MM103.2__bin.15,VincentC_2016,MM103.2,MEGAHIT,1403656,49366,48,93.70629371,0,0.0279359,6721
VincentC_2016__MM103.2__bin.16,VincentC_2016,MM103.2,MEGAHIT,1933312,16190,159,97.09119497,0.314465409,0.0613414,1982
VincentC_2016__MM103.2__bin.18,VincentC_2016,MM103.2,MEGAHIT,2679348,7645,484,85.41132479,3.392094017,1.1362264,2295
VincentC_2016__MM103.2__bin.20,VincentC_2016,MM103.2,MEGAHIT,2174301,37181,95,97.19531727,4.362416107,0.2093234,5065
VincentC_2016__MM103.2__bin.22,VincentC_2016,MM103.2,MEGAHIT,928185,7201,166,50.45017483,0,0.2678332,6726
VincentC_2016__MM103.2__bin.23,VincentC_2016,MM103.2,MEGAHIT,1480762,11183,203,93.35664336,1.571969697,0.2395072,6700
VincentC_2016__MM103.2__bin.25,VincentC_2016,MM103.2,MEGAHIT,1464306,3478,460,61.37931034,1.724137931,2.6212302,2318
VincentC_2016__MM103.2__bin.28,VincentC_2016,MM103.2,MEGAHIT,1104900,3155,367,58.40439576,1.227919,0.3625218,15479
VincentC_2016__MM103.2__bin.30,VincentC_2016,MM103.2,MEGAHIT,2316911,27756,126,97.83761703,1.182432432,0.1219316,1502
VincentC_2016__MM103.2__bin.31,VincentC_2016,MM103.2,MEGAHIT,2298686,5249,525,81.09410431,0.340136054,0.7378873,15286
VincentC_2016__MM103.2__bin.33,VincentC_2016,MM103.2,MEGAHIT,2005057,62329,57,98.1042654,2.132701422,0.0194404,15488
VincentC_2016__MM103.2__bin.34,VincentC_2016,MM103.2,MEGAHIT,4036150,10420,547,94.23056355,3.205128205,0.2045022,1934
VincentC_2016__MM103.2__bin.35,VincentC_2016,MM103.2,MEGAHIT,1710920,16050,151,82.77777778,0.680671711,0.2614955,1581
VincentC_2016__MM103.2__bin.38,VincentC_2016,MM103.2,MEGAHIT,1915492,3424,599,69.83240527,4.01984127,0.7386649,1507
VincentC_2016__MM103.2__bin.39,VincentC_2016,MM103.2,MEGAHIT,1423260,28798,97,91.29213483,4.494382022,0.4123963,6506
VincentC_2016__MM103.2__bin.41,VincentC_2016,MM103.2,MEGAHIT,2136475,38039,83,92.05155583,1.342281879,0.2231147,5066
VincentC_2016__MM103.2__bin.7,VincentC_2016,MM103.2,MEGAHIT,1268424,41426,70,85.95505618,3.370786517,0.2862163,6503
VincentC_2016__MM103.2__bin.8,VincentC_2016,MM103.2,MEGAHIT,1578330,4836,393,74.3712384,2.768123138,0.375944,1985
VincentC_2016__MM103.2__bin.9,VincentC_2016,MM103.2,MEGAHIT,1083154,3650,331,55.98544842,0.237341772,0.3279582,5832
VincentC_2016__MM103.3__bin.10,VincentC_2016,MM103.3,MEGAHIT,2388323,2887,867,64.94374743,1.282051282,0.8022625,1934
VincentC_2016__MM103.3__bin.12,VincentC_2016,MM103.3,MEGAHIT,1121337,2569,451,51.71182984,2.214452214,0.9577512,6700
VincentC_2016__MM103.3__bin.13,VincentC_2016,MM103.3,MEGAHIT,1437102,37343,66,94.40559441,0,0.0398143,6721
VincentC_2016__MM103.3__bin.14,VincentC_2016,MM103.3,MEGAHIT,1881597,79114,38,75.49682035,0.337837838,0.073615,1502
VincentC_2016__MM103.3__bin.15,VincentC_2016,MM103.3,MEGAHIT,1381329,2937,496,54.92857143,0.835978836,1.2254491,2191
VincentC_2016__MM103.3__bin.16,VincentC_2016,MM103.3,MEGAHIT,1946733,18526,140,97.40566038,0.157232704,0.0678188,1982
VincentC_2016__MM103.3__bin.17,VincentC_2016,MM103.3,MEGAHIT,1608941,35285,72,99.50799508,0.811808118,0.0748079,19429
VincentC_2016__MM103.3__bin.18,VincentC_2016,MM103.3,MEGAHIT,1467724,2893,524,57.01388889,0.892857143,0.2504771,17036
VincentC_2016__MM103.3__bin.2,VincentC_2016,MM103.3,MEGAHIT,1684285,44243,59,95.41404612,0,0.0656608,2019
VincentC_2016__MM103.3__bin.3,VincentC_2016,MM103.3,MEGAHIT,1537958,5508,356,81.73758865,2.375886525,0.3475337,3917
VincentC_2016__MM103.3__bin.4,VincentC_2016,MM103.3,MEGAHIT,1940426,14042,204,94.26017875,1.294857566,0.1242612,1985
VincentC_2016__MM103.3__bin.5,VincentC_2016,MM103.3,MEGAHIT,1922748,6905,352,91.79114116,1.58376215,0.8617958,2024
VincentC_2016__MM103.3__bin.6,VincentC_2016,MM103.3,MEGAHIT,1857523,38389,78,86.22461171,0,0.0386634,1581
VincentC_2016__MM103.3__bin.7,VincentC_2016,MM103.3,MEGAHIT,1016875,2681,393,51.17091678,2.742616034,0.8360764,5832
VincentC_2016__MM103.3__bin.9,VincentC_2016,MM103.3,MEGAHIT,1926536,11022,235,96.09308543,2.52764613,0.0547525,15488
VincentC_2016__MM104__bin.5,VincentC_2016,MM104,MEGAHIT,1267818,2995,433,56.53283992,1.075268817,0.4470072,14717
VincentC_2016__MM104__bin.7,VincentC_2016,MM104,MEGAHIT,1546343,4177,421,61.90312738,3.364691923,0.7246192,4573
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.1,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,1391795,5261,323,72.29446309,0.111856823,0.7451239,4303
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.12,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,4356059,117889,75,97.86451879,0.371747212,0.0862114,1836
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.14,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,1226715,4484,313,69.890553,0.430107527,0.2229398,14322
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.15,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,2681041,32562,138,93.29501916,1.053639847,0.2685208,4993
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.19,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,833660,4155,231,75.39325843,3.93258427,0.857359,6540
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.21,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,1783155,7021,308,86.61785642,0.693512304,0.9766247,15254
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.22,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,2443623,52782,79,97.94520548,0.684931507,0.098656,4262
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.25,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,3219868,73251,65,95.49114332,1.449275362,0.0735727,4909
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.26,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,3374421,64499,87,99.27884615,0.961538462,0.0806408,2303
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.28,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,3251729,55384,92,98.06763285,0.483091787,0.0945786,4940
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.30,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,2762688,125079,44,98.29164124,0,0.0756284,4644
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.32,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,1753936,83867,45,64.65517241,1.724137931,0.0425846,15369
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.33,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,913633,156348,9,55.71368332,0,0.0231489,9333
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.34,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,2743023,16938,266,94.96644295,1.174496644,0.3684199,4658
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.37,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,2971309,89121,63,97.7807971,2.657004831,0.2248572,4925
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.38,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,1232782,107504,21,93.25842697,1.284109149,0.0279706,6438
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.41,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,1694761,231076,15,52.63157895,0,0.198354,5075
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.45,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,1132082,70506,28,52.63157895,0,0.1589876,4540
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.46,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,2293942,6183,463,80.42204136,0.900900901,0.6771552,4652
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.47,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,2061842,15723,201,80.99097863,1.062801932,0.6421895,4938
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.5,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,3329038,94084,62,92.56505576,0,0.1063862,1798
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.53,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,2828333,9367,423,94.27158376,1.729559748,0.2136319,1965
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.56,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,1753713,15853,169,86.96613789,3.020134228,0.6015349,15106
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.57,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,2183458,16176,191,91.94630872,1.476510067,0.1862785,4191
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.58,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,1452775,158208,13,73.48993289,0,0.0731556,4348
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.6,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,1801481,48382,71,58.26723612,0,0.1759282,4540
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.61,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,4805114,114543,82,97.7443609,0.45112782,0.0217133,1815
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.62,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,2114322,18247,181,89.88394855,2.684563758,0.1255875,4184
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.7,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,2223368,7465,373,92.59946403,1.870748299,0.6253597,15286
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.8,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,2286574,20090,190,94.41674397,0,1.0715282,15332
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.9,VogtmannE_2016,MMRS11288076ST-27-0-0,metaSPAdes,1764404,4111,494,67.61621315,3.741496599,2.039756,15295
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.1,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,2121849,36991,86,93.44112264,1.677852349,0.5720583,15054
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.11,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,2021162,139344,25,92.61744966,1.006711409,0.0929582,4285
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.12,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,2617008,22745,165,92.81879195,1.775727069,0.3687922,5117
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.13,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,2852767,23907,175,97.85547786,1.165501166,0.1788887,15369
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.15,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,2638903,17594,228,92.684451,0.766283525,0.4498852,4993
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.17,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,1808777,4365,476,78.59162205,2.958579882,0.4423146,15447
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.19,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,1564692,13448,162,77.68519931,1.754118365,1.5185924,15091
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.21,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,2455208,61374,54,67.07145808,0.557620818,0.1554143,1812
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.22,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,2970988,18844,289,78.44827586,1.724137931,1.4735125,2301
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.23,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,4116713,34952,223,53.44827586,3.448275862,0.6021956,1875
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.24,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,1644884,11340,200,82.64185479,3.920073215,1.1436374,15106
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.27,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,1906458,18088,162,95.75471698,0.943396226,0.1015212,6796
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.30,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,1813778,33499,102,98.36327345,0.149700599,0.1279747,5728
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.35,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,4349725,90786,84,98.84615385,0,0.1833796,1934
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.36,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,2464548,146540,31,98.63013699,0,0.0506288,4262
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.37,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,1681325,95539,34,84.89932886,0.67114094,0.4157472,15265
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.38,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,2079675,152993,24,91.50641026,0.480769231,0.0767695,2318
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.41,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,1455206,3957,414,58.48964327,1.898734177,1.6269107,4874
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.42,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,3153780,105373,56,84.87608426,0.650557621,0.1954071,1830
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.43,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,2714541,127988,38,95.31732419,0.754716981,0.0311883,2133
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.45,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,2696198,5189,613,79.73784522,2.472310127,0.6936213,5090
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.47,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,4780506,177079,57,97.11276332,2.726146221,0.2583455,1836
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.5,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,1750767,4563,442,75.31024531,1.700680272,1.7201369,15300
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.50,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,2882780,26636,175,98.098434,0,0.3004435,5062
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.52,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,2072297,5487,436,79.15205327,2.075471698,1.0287774,2107
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.54,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,2707484,39612,104,94.86418776,0,0.3006422,4721
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.56,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,1499219,62906,45,94.93670886,0,0.0256035,9262
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.57,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,1532628,5597,350,84.41453122,1.342281879,0.4256428,4327
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.58,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,2492944,72325,72,97.40695546,0,0.3283793,5075
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.60,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,1801727,42352,72,96.77419355,0,0.0581586,9346
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.64,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,2228580,11224,275,93.44787157,3.06122449,0.6315971,15286
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.66,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,2849186,11365,335,80.83476272,2.358490566,0.5315779,2149
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.71,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,1725299,32431,78,90.72986577,0,0.184023,5190
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.72,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,1817706,4111,489,64.46090203,0.754716981,1.6572054,2127
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.73,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,1775739,5814,376,81.88187861,2.280701754,0.7554328,4608
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.74,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,2113013,161287,27,95.30201342,0,0.0601876,5065
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.75,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,2874586,17393,254,92.98055715,0.632911392,0.4955333,4749
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.77,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,2944066,20936,231,97.72475028,1.572327044,0.219215,1965
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.80,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,1797925,8931,261,92.57246377,0.322061192,0.5103068,4933
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.81,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,1934284,198371,19,97.98657718,0.33557047,0.0362469,4348
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.82,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,5816262,145267,93,65.86206897,0,0.4263789,1844
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.83,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,2256860,37391,91,84.90566038,0.377358491,0.1944806,2121
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.84,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,3739960,53228,116,94.62365591,0,0.129846,1790
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.86,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,2593355,48692,90,92.72930649,0,0.1494102,4198
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.87,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,2480186,47284,92,99.78902954,0.474683544,0.3059483,4705
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.9,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,1567263,8203,266,71.85567928,2.034395973,0.2682688,6328
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.91,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,2562087,39592,115,90.9775641,2.884615385,0.9489477,2295
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.94,VogtmannE_2016,MMRS11664448ST-27-0-0,metaSPAdes,2010090,27306,179,99.20886076,0.632911392,0.0832914,5818
VogtmannE_2016__MMRS11932626ST-27-0-0__bin.1,VogtmannE_2016,MMRS11932626ST-27-0-0,metaSPAdes,1395429,4570,341,83.79474273,0.167785235,0.2569385,4328
VogtmannE_2016__MMRS11932626ST-27-0-0__bin.12,VogtmannE_2016,MMRS11932626ST-27-0-0,metaSPAdes,2124346,6047,423,93.82911392,2.732067511,0.1674211,9260
VogtmannE_2016__MMRS11932626ST-27-0-0__bin.16,VogtmannE_2016,MMRS11932626ST-27-0-0,metaSPAdes,1538736,4373,418,78.27181208,0.061012813,0.3242113,4184
VogtmannE_2016__MMRS11932626ST-27-0-0__bin.17,VogtmannE_2016,MMRS11932626ST-27-0-0,metaSPAdes,2630094,34521,105,95.23809524,0,0.0408059,9226
VogtmannE_2016__MMRS11932626ST-27-0-0__bin.18,VogtmannE_2016,MMRS11932626ST-27-0-0,metaSPAdes,2583571,19055,200,96.57534247,0,0.1358766,4262
VogtmannE_2016__MMRS11932626ST-27-0-0__bin.2,VogtmannE_2016,MMRS11932626ST-27-0-0,metaSPAdes,3164527,34656,137,97.46835443,0.632911392,0.2010021,4749
VogtmannE_2016__MMRS11932626ST-27-0-0__bin.20,VogtmannE_2016,MMRS11932626ST-27-0-0,metaSPAdes,2004727,24662,118,81.69811321,0,0.0762209,2135
VogtmannE_2016__MMRS11932626ST-27-0-0__bin.21,VogtmannE_2016,MMRS11932626ST-27-0-0,metaSPAdes,2486043,37424,101,96.97986577,0,0.0746718,4198
VogtmannE_2016__MMRS11932626ST-27-0-0__bin.25,VogtmannE_2016,MMRS11932626ST-27-0-0,metaSPAdes,3523699,27932,198,71.89655172,1.724137931,0.2762339,1836
VogtmannE_2016__MMRS11932626ST-27-0-0__bin.26,VogtmannE_2016,MMRS11932626ST-27-0-0,metaSPAdes,2040937,15576,182,93.34016182,2.721088435,0.7079474,15318
VogtmannE_2016__MMRS11932626ST-27-0-0__bin.27,VogtmannE_2016,MMRS11932626ST-27-0-0,metaSPAdes,2814806,89371,77,99.03381643,1.706924316,0.1715986,4938
VogtmannE_2016__MMRS11932626ST-27-0-0__bin.3,VogtmannE_2016,MMRS11932626ST-27-0-0,metaSPAdes,1405410,3476,445,73.07323711,3.953194181,0.2058905,9344
VogtmannE_2016__MMRS11932626ST-27-0-0__bin.30,VogtmannE_2016,MMRS11932626ST-27-0-0,metaSPAdes,3275144,43242,164,94.40766359,4.96031746,0.3467179,4925
VogtmannE_2016__MMRS11932626ST-27-0-0__bin.31,VogtmannE_2016,MMRS11932626ST-27-0-0,metaSPAdes,4122547,10359,554,80.1984127,2.067669173,0.4524996,1815
VogtmannE_2016__MMRS11932626ST-27-0-0__bin.32,VogtmannE_2016,MMRS11932626ST-27-0-0,metaSPAdes,1625791,24336,109,91.15949918,0.299401198,0.0543223,5728
VogtmannE_2016__MMRS11932626ST-27-0-0__bin.35,VogtmannE_2016,MMRS11932626ST-27-0-0,metaSPAdes,2013449,3663,581,71.05340867,0.628930818,0.4164728,1965
VogtmannE_2016__MMRS11932626ST-27-0-0__bin.37,VogtmannE_2016,MMRS11932626ST-27-0-0,metaSPAdes,2562194,16870,217,88.36689038,2.013422819,0.1686202,4191
